,Baths,Beds,House size,Location,PriceR
3885,3.0,4.0,266000.0,"Kandy City,  Kandy",37000000.0
3887,3.0,4.0,136950.0,"Kandy City,  Kandy",140000000.0
3889,4.0,4.0,200000.0,"Kandy City,  Kandy",29800000.0
3893,3.0,4.0,297500.0,"Kandy City,  Kandy",40000000.0
3898,1.0,2.0,200000.0,"Kandy City,  Kandy",8300888.0
3903,1.0,2.0,550.0,"Kandy City,  Kandy",3300000.0
3907,8.0,8.0,860000.0,"Kandy City,  Kandy",200000000.0
3908,4.0,4.0,250000.0,"Kandy City,  Kandy",55000000.0
3909,5.0,5.0,180000.0,"Kandy City,  Kandy",47000000.0
3913,8.0,7.0,705000.0,"Kandy City,  Kandy",180000000.0
3914,5.0,5.0,450000.0,"Kandy City,  Kandy",85000000.0
3921,1.0,1.0,200000.0,"Kandy City,  Kandy",26000000.0
3922,5.0,5.0,450000.0,"Kandy City,  Kandy",75000000.0
3925,5.0,7.0,100000.0,"Kandy City,  Kandy",16500000.0
3927,1.0,2.0,700.0,"Kandy City,  Kandy",2800000.0
3935,2.0,2.0,130000.0,"Kandy City,  Kandy",12500000.0
3936,3.0,5.0,210000.0,"Kandy City,  Kandy",50000000.0
3937,3.0,4.0,240000.0,"Kandy City,  Kandy",42000000.0
3940,8.0,8.0,860000.0,"Kandy City,  Kandy",200000000.0
3941,4.0,4.0,250000.0,"Kandy City,  Kandy",55000000.0
3942,5.0,5.0,180000.0,"Kandy City,  Kandy",47000000.0
3943,5.0,5.0,200000.0,"Kandy City,  Kandy",175000000.0
3947,1.0,2.0,650.0,"Kandy City,  Kandy",2800000.0
3948,1.0,2.0,600.0,"Kandy City,  Kandy",2825000.0
3955,2.0,4.0,120000.0,"Kandy City,  Kandy",20000000.0
3958,3.0,4.0,250000.0,"Kandy City,  Kandy",42500888.0
3962,4.0,5.0,240000.0,"Kandy City,  Kandy",35000000.0
3972,6.0,8.0,400000.0,"Karapitiya,  Galle",32500000.0
3975,1.0,2.0,100000.0,"Karapitiya,  Galle",13800000.0
3976,7.0,10.0,500000.0,"Karapitiya,  Galle",50000000.0
3979,8.0,9.0,340000.0,"Karapitiya,  Galle",48000000.0
3982,1.0,2.0,100000.0,"Karapitiya,  Galle",13000000.0
3985,1.0,4.0,200000.0,"Karapitiya,  Galle",19500000.0
3986,3.0,4.0,150000.0,"Karapitiya,  Galle",69000000.0
3989,1.0,2.0,150000.0,"Karapitiya,  Galle",7500000.0
3990,2.0,2.0,115000.0,"Karapitiya,  Galle",15000000.0
3993,6.0,8.0,400000.0,"Karapitiya,  Galle",32500000.0
3994,1.0,2.0,100000.0,"Karapitiya,  Galle",13800000.0
3995,7.0,10.0,500000.0,"Karapitiya,  Galle",50000000.0
4000,1.0,2.0,100000.0,"Karapitiya,  Galle",13000000.0
4003,1.0,3.0,180000.0,"Katugastota,  Kandy",11500000.0
4004,3.0,6.0,245000.0,"Katugastota,  Kandy",41000000.0
4005,3.0,4.0,550000.0,"Katugastota,  Kandy",65000000.0
4006,1.0,3.0,300000.0,"Katugastota,  Kandy",19000000.0
4007,1.0,2.0,150000.0,"Katugastota,  Kandy",2800000.0
4008,1.0,2.0,150000.0,"Katugastota,  Kandy",14000000.0
4010,2.0,6.0,250000.0,"Katugastota,  Kandy",40000000.0
4011,3.0,3.0,425000.0,"Katugastota,  Kandy",39500000.0
4012,1.0,2.0,100000.0,"Katugastota,  Kandy",5400000.0
4013,3.0,4.0,250000.0,"Katugastota,  Kandy",22000000.0
4014,3.0,4.0,225000.0,"Katugastota,  Kandy",50000000.0
4015,2.0,4.0,140000.0,"Katugastota,  Kandy",17000000.0
4016,4.0,4.0,210000.0,"Katugastota,  Kandy",29000000.0
4017,2.0,4.0,200000.0,"Katugastota,  Kandy",15000000.0
4019,2.0,3.0,250000.0,"Katugastota,  Kandy",22500000.0
4021,3.0,4.0,310000.0,"Katugastota,  Kandy",70000000.0
4022,1.0,3.0,180000.0,"Katugastota,  Kandy",11500000.0
4023,3.0,6.0,245000.0,"Katugastota,  Kandy",41000000.0
4024,1.0,3.0,300000.0,"Katugastota,  Kandy",19000000.0
4025,1.0,2.0,150000.0,"Katugastota,  Kandy",2800000.0
4026,3.0,3.0,245000.0,"Katunayake,  Gampaha",34500000.0
4027,2.0,3.0,200000.0,"Katunayake,  Gampaha",50000000.0
4028,2.0,5.0,300000.0,"Katunayake,  Gampaha",28500000.0
4029,6.0,6.0,350000.0,"Katunayake,  Gampaha",48000000.0
4031,1.0,3.0,140000.0,"Katunayake,  Gampaha",9000000.0
4033,1.0,1.0,165000.0,"Katunayake,  Gampaha",6500000.0
4034,1.0,3.0,250000.0,"Katunayake,  Gampaha",14500000.0
4035,3.0,5.0,250000.0,"Katunayake,  Gampaha",26000000.0
4037,2.0,5.0,300000.0,"Katunayake,  Gampaha",28500000.0
4039,1.0,3.0,150000.0,"Kegalle City,  Kegalle",4500000.0
4040,1.0,5.0,253500.0,"Kegalle City,  Kegalle",15000000.0
4041,1.0,3.0,250000.0,"Kegalle City,  Kegalle",9800000.0
4046,1.0,2.0,120000.0,"Kegalle City,  Kegalle",2400000.0
4047,3.0,3.0,162000.0,"Kegalle City,  Kegalle",40000000.0
4053,3.0,7.0,250000.0,"Kelaniya,  Gampaha",18500000.0
4054,6.0,7.0,300000.0,"Kelaniya,  Gampaha",29500000.0
4056,1.0,4.0,800.0,"Kelaniya,  Gampaha",13800000.0
4061,1.0,3.0,650.0,"Kelaniya,  Gampaha",6500000.0
4063,2.0,7.0,635500.0,"Kelaniya,  Gampaha",80000000.0
4068,1.0,2.0,975.0,"Kelaniya,  Gampaha",4200000.0
4070,1.0,2.0,120000.0,"Kelaniya,  Gampaha",30000000.0
4075,1.0,2.0,698.0,"Kelaniya,  Gampaha",5500000.0
4079,3.0,7.0,250000.0,"Kelaniya,  Gampaha",18500000.0
4080,1.0,2.0,700.0,"Kelaniya,  Gampaha",3200000.0
4084,4.0,6.0,200000.0,"Kelaniya,  Gampaha",48500000.0
4085,1.0,2.0,100000.0,"Kelaniya,  Gampaha",8500000.0
4087,5.0,8.0,400000.0,"Kelaniya,  Gampaha",85000000.0
4092,4.0,4.0,288000.0,"Kesbewa,  Colombo",29500000.0
4093,2.0,3.0,140000.0,"Kesbewa,  Colombo",14500000.0
4094,3.0,3.0,160500.0,"Kesbewa,  Colombo",17800000.0
4095,2.0,1.0,156000.0,"Kesbewa,  Colombo",11000000.0
4097,3.0,3.0,165200.0,"Kesbewa,  Colombo",18000000.0
4099,2.0,3.0,110000.0,"Kesbewa,  Colombo",11000000.0
4100,3.0,3.0,166500.0,"Kesbewa,  Colombo",16800000.0
4101,3.0,3.0,140000.0,"Kesbewa,  Colombo",18500000.0
4102,2.0,2.0,120000.0,"Kesbewa,  Colombo",10500000.0
4103,3.0,3.0,188000.0,"Kesbewa,  Colombo",17800000.0
4105,3.0,4.0,240000.0,"Kesbewa,  Colombo",24800000.0
4106,3.0,3.0,160500.0,"Kesbewa,  Colombo",17800000.0
4107,1.0,4.0,162500.0,"Kesbewa,  Colombo",27000000.0
4108,2.0,2.0,128000.0,"Kesbewa,  Colombo",12300000.0
4110,2.0,2.0,128000.0,"Kesbewa,  Colombo",12300000.0
4111,3.0,3.0,180000.0,"Kesbewa,  Colombo",17800000.0
4114,4.0,4.0,225000.0,"Kesbewa,  Colombo",195000000.0
4116,4.0,4.0,228000.0,"Kesbewa,  Colombo",27000000.0
4117,4.0,6.0,260000.0,"Kesbewa,  Colombo",27000000.0
4119,3.0,3.0,155000.0,"Kesbewa,  Colombo",18400000.0
4120,3.0,3.0,140000.0,"Kesbewa,  Colombo",18500000.0
4121,2.0,3.0,150000.0,"Kesbewa,  Colombo",15000000.0
4122,2.0,3.0,110000.0,"Kesbewa,  Colombo",12000000.0
4123,2.0,3.0,132000.0,"Kesbewa,  Colombo",15000000.0
4124,4.0,4.0,250000.0,"Kesbewa,  Colombo",25500000.0
4129,3.0,3.0,221600.0,"Kesbewa,  Colombo",21000000.0
4131,3.0,3.0,141200.0,"Kesbewa,  Colombo",14000000.0
4132,2.0,3.0,148000.0,"Kesbewa,  Colombo",13200000.0
4133,2.0,3.0,150000.0,"Kesbewa,  Colombo",14500000.0
4134,2.0,3.0,150000.0,"Kesbewa,  Colombo",13500000.0
4136,4.0,4.0,289600.0,"Kesbewa,  Colombo",28500000.0
4138,2.0,3.0,156300.0,"Kesbewa,  Colombo",14000000.0
4141,2.0,3.0,145000.0,"Kesbewa,  Colombo",15000000.0
4143,2.0,3.0,100000.0,"Kesbewa,  Colombo",14500000.0
4146,2.0,3.0,150000.0,"Kesbewa,  Colombo",13500000.0
4147,2.0,2.0,110000.0,"Kesbewa,  Colombo",8500000.0
4152,4.0,4.0,265800.0,"Kesbewa,  Colombo",26000000.0
4153,3.0,3.0,154200.0,"Kesbewa,  Colombo",14000000.0
4155,1.0,2.0,120000.0,"Kesbewa,  Colombo",8500000.0
4157,5.0,6.0,710000.0,"Kesbewa,  Colombo",170000000.0
4159,2.0,3.0,110000.0,"Kesbewa,  Colombo",14000000.0
4160,1.0,2.0,113000.0,"Kesbewa,  Colombo",9000000.0
4161,3.0,6.0,200000.0,"Kesbewa,  Colombo",27000000.0
4163,1.0,2.0,110000.0,"Kesbewa,  Colombo",6900000.0
4164,2.0,3.0,170000.0,"Kesbewa,  Colombo",14500000.0
4165,2.0,3.0,150000.0,"Kesbewa,  Colombo",14500000.0
4167,3.0,3.0,154200.0,"Kesbewa,  Colombo",18500000.0
4170,2.0,3.0,170000.0,"Kesbewa,  Colombo",14500000.0
4172,1.0,3.0,110000.0,"Kesbewa,  Colombo",9500000.0
4174,3.0,3.0,174200.0,"Kesbewa,  Colombo",21000000.0
4177,2.0,3.0,140000.0,"Kesbewa,  Colombo",14500000.0
4178,2.0,1.0,156000.0,"Kesbewa,  Colombo",11000000.0
4179,2.0,2.0,120000.0,"Kesbewa,  Colombo",10500000.0
4180,4.0,4.0,225000.0,"Kesbewa,  Colombo",195000000.0
4182,3.0,3.0,140000.0,"Kesbewa,  Colombo",18500000.0
4183,2.0,3.0,150000.0,"Kesbewa,  Colombo",15000000.0
4186,2.0,3.0,150000.0,"Kesbewa,  Colombo",14500000.0
4189,5.0,9.0,400000.0,"Kiribathgoda,  Gampaha",57500000.0
4193,1.0,2.0,200000.0,"Kiribathgoda,  Gampaha",15000000.0
4194,2.0,4.0,100000.0,"Kiribathgoda,  Gampaha",25000000.0
4195,3.0,4.0,140500.0,"Kiribathgoda,  Gampaha",16000000.0
4196,4.0,9.0,500000.0,"Kiribathgoda,  Gampaha",57500000.0
4198,2.0,3.0,260000.0,"Kiribathgoda,  Gampaha",38000000.0
4199,3.0,5.0,295000.0,"Kiribathgoda,  Gampaha",60000000.0
4200,7.0,7.0,400000.0,"Kiribathgoda,  Gampaha",70000000.0
4202,1.0,2.0,170100.0,"Kiribathgoda,  Gampaha",4700000.0
4204,1.0,2.0,130000.0,"Kiribathgoda,  Gampaha",3200000.0
4205,1.0,2.0,250000.0,"Kiribathgoda,  Gampaha",32000000.0
4206,1.0,3.0,156300.0,"Kiribathgoda,  Gampaha",19000000.0
4207,4.0,4.0,550000.0,"Kiribathgoda,  Gampaha",95000000.0
4210,3.0,5.0,520000.0,"Kiribathgoda,  Gampaha",150000000.0
4212,1.0,3.0,120000.0,"Kiribathgoda,  Gampaha",15000000.0
4214,5.0,4.0,250000.0,"Kiribathgoda,  Gampaha",27000000.0
4217,3.0,3.0,180000.0,"Kiribathgoda,  Gampaha",21500000.0
4223,8.0,6.0,670000.0,"Kiribathgoda,  Gampaha",120000000.0
4228,1.0,3.0,105200.0,"Kiribathgoda,  Gampaha",13500000.0
4229,2.0,3.0,165000.0,"Kiribathgoda,  Gampaha",24000000.0
4233,3.0,3.0,210000.0,"Kiribathgoda,  Gampaha",43000000.0
4234,2.0,3.0,110000.0,"Kiribathgoda,  Gampaha",14500000.0
4235,3.0,5.0,295000.0,"Kiribathgoda,  Gampaha",60000000.0
4237,2.0,2.0,200000.0,"Kiribathgoda,  Gampaha",19500000.0
4238,6.0,5.0,570000.0,"Kiribathgoda,  Gampaha",120000000.0
4239,3.0,4.0,280000.0,"Kiribathgoda,  Gampaha",52000000.0
4244,4.0,5.0,490000.0,"Kiribathgoda,  Gampaha",70000000.0
4245,1.0,3.0,180000.0,"Kiribathgoda,  Gampaha",26000000.0
4247,3.0,5.0,320000.0,"Kiribathgoda,  Gampaha",47000000.0
4249,2.0,4.0,320000.0,"Kiribathgoda,  Gampaha",54000000.0
4253,1.0,2.0,100000.0,"Kiribathgoda,  Gampaha",28600000.0
4257,8.0,6.0,670000.0,"Kiribathgoda,  Gampaha",120000000.0
4258,3.0,3.0,226200.0,"Kiribathgoda,  Gampaha",27000000.0
4260,5.0,4.0,250000.0,"Kiribathgoda,  Gampaha",27000000.0
4261,3.0,5.0,520000.0,"Kiribathgoda,  Gampaha",150000000.0
4262,1.0,3.0,180000.0,"Kiribathgoda,  Gampaha",26000000.0
4263,4.0,5.0,575000.0,"Kiribathgoda,  Gampaha",150000000.0
4265,3.0,3.0,180000.0,"Kiribathgoda,  Gampaha",21500000.0
4269,2.0,4.0,100000.0,"Kiribathgoda,  Gampaha",25000000.0
4270,4.0,4.0,550000.0,"Kiribathgoda,  Gampaha",95000000.0
4272,3.0,3.0,180000.0,"Kiribathgoda,  Gampaha",21500000.0
4277,8.0,6.0,670000.0,"Kiribathgoda,  Gampaha",120000000.0
4279,3.0,5.0,350000.0,"Kohuwala,  Colombo",45000000.0
4280,3.0,6.0,242500.0,"Kohuwala,  Colombo",58000000.0
4281,3.0,4.0,270000.0,"Kohuwala,  Colombo",45000000.0
4283,4.0,5.0,258000.0,"Kohuwala,  Colombo",45000000.0
4284,4.0,4.0,280000.0,"Kohuwala,  Colombo",45000000.0
4285,8.0,10.0,1100000.0,"Kohuwala,  Colombo",150000000.0
4286,3.0,5.0,300000.0,"Kohuwala,  Colombo",40000000.0
4287,4.0,5.0,450000.0,"Kohuwala,  Colombo",50000000.0
4288,9.0,9.0,450000.0,"Kohuwala,  Colombo",70000000.0
4289,4.0,6.0,350000.0,"Kohuwala,  Colombo",60000000.0
4290,4.0,5.0,380000.0,"Kohuwala,  Colombo",47500000.0
4291,3.0,5.0,300000.0,"Kohuwala,  Colombo",40000000.0
4293,5.0,8.0,500000.0,"Kohuwala,  Colombo",43000000.0
4294,3.0,2.0,160000.0,"Kohuwala,  Colombo",40750000.0
4295,4.0,5.0,270000.0,"Kohuwala,  Colombo",52000000.0
4296,4.0,5.0,258000.0,"Kohuwala,  Colombo",45000000.0
4297,1.0,2.0,100000.0,"Kohuwala,  Colombo",28000000.0
4298,3.0,6.0,242500.0,"Kohuwala,  Colombo",58000000.0
4299,3.0,3.0,350000.0,"Kohuwala,  Colombo",80000000.0
4300,2.0,5.0,350000.0,"Kohuwala,  Colombo",45000000.0
4301,3.0,5.0,300000.0,"Kohuwala,  Colombo",40000000.0
4302,3.0,5.0,300000.0,"Kohuwala,  Colombo",57000000.0
4303,3.0,5.0,301400.0,"Kohuwala,  Colombo",38000000.0
4306,1.0,2.0,150000.0,"Kolonnawa,  Colombo",4500000.0
4308,1.0,2.0,750.0,"Kolonnawa,  Colombo",6500000.0
4311,8.0,10.0,500000.0,"Kolonnawa,  Colombo",50000000.0
4312,1.0,2.0,150000.0,"Kolonnawa,  Colombo",4500000.0
4315,4.0,6.0,150000.0,"Kolonnawa,  Colombo",28500000.0
4316,1.0,2.0,150000.0,"Kolonnawa,  Colombo",4500000.0
4317,4.0,6.0,150000.0,"Kolonnawa,  Colombo",28500000.0
4318,1.0,3.0,800.0,"Kolonnawa,  Colombo",6500000.0
4320,1.0,2.0,150000.0,"Kolonnawa,  Colombo",4500000.0
4321,2.0,7.0,100000.0,"Kolonnawa,  Colombo",35000000.0
4323,7.0,10.0,480000.0,"Kolonnawa,  Colombo",55000000.0
4325,6.0,8.0,280417.0,"Kolonnawa,  Colombo",70000000.0
4326,1.0,2.0,150000.0,"Kolonnawa,  Colombo",4500000.0
4328,1.0,2.0,750.0,"Kolonnawa,  Colombo",6500000.0
4330,1.0,2.0,100000.0,"Kolonnawa,  Colombo",15000000.0
4335,2.0,6.0,270000.0,"Kolonnawa,  Colombo",37500000.0
4337,10.0,10.0,500000.0,"Kolonnawa,  Colombo",55000000.0
4338,2.0,2.0,150000.0,"Kolonnawa,  Colombo",16500000.0
4339,1.0,2.0,110000.0,"Kolonnawa,  Colombo",14600000.0
4344,7.0,10.0,850000.0,"Kolonnawa,  Colombo",59000000.0
4347,1.0,2.0,120000.0,"Kolonnawa,  Colombo",4500000.0
4348,1.0,3.0,800.0,"Kolonnawa,  Colombo",6500000.0
4349,4.0,6.0,150000.0,"Kolonnawa,  Colombo",28500000.0
4353,1.0,2.0,750.0,"Kolonnawa,  Colombo",6500000.0
4354,4.0,6.0,150000.0,"Kolonnawa,  Colombo",28500000.0
4355,2.0,3.0,900.0,"Kolonnawa,  Colombo",7500000.0
4356,1.0,2.0,150000.0,"Kolonnawa,  Colombo",4500000.0
4360,1.0,2.0,150000.0,"Kolonnawa,  Colombo",45000000.0
4364,8.0,10.0,650000.0,"Kolonnawa,  Colombo",50000000.0
4365,1.0,2.0,46558.0,"Kolonnawa,  Colombo",7000000.0
4366,4.0,6.0,150000.0,"Kolonnawa,  Colombo",28500000.0
4367,1.0,2.0,150000.0,"Kolonnawa,  Colombo",4500000.0
4375,2.0,2.0,150000.0,"Kolonnawa,  Colombo",16500000.0
4376,1.0,2.0,110000.0,"Kolonnawa,  Colombo",14600000.0
4381,2.0,3.0,130000.0,"Kottawa,  Colombo",16500000.0
4382,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4390,4.0,4.0,420000.0,"Kottawa,  Colombo",49500000.0
4396,2.0,4.0,240000.0,"Kottawa,  Colombo",38000000.0
4398,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4403,2.0,3.0,130000.0,"Kottawa,  Colombo",17000000.0
4406,4.0,4.0,180000.0,"Kottawa,  Colombo",24500000.0
4407,3.0,3.0,140000.0,"Kottawa,  Colombo",17800000.0
4408,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4414,1.0,3.0,100000.0,"Kottawa,  Colombo",16800000.0
4415,3.0,3.0,152000.0,"Kottawa,  Colombo",18500000.0
4416,3.0,3.0,160000.0,"Kottawa,  Colombo",20000000.0
4421,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4426,5.0,5.0,450000.0,"Kottawa,  Colombo",65000000.0
4428,3.0,4.0,200000.0,"Kottawa,  Colombo",26000000.0
4429,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4444,2.0,3.0,130000.0,"Kottawa,  Colombo",23500000.0
4449,5.0,6.0,300000.0,"Kottawa,  Colombo",33500000.0
4456,2.0,3.0,120000.0,"Kottawa,  Colombo",16500000.0
4460,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4463,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4467,3.0,3.0,160000.0,"Kottawa,  Colombo",20000000.0
4469,2.0,4.0,240000.0,"Kottawa,  Colombo",38000000.0
4472,3.0,3.0,160500.0,"Kottawa,  Colombo",17800000.0
4483,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4484,3.0,3.0,165000.0,"Kottawa,  Colombo",17800000.0
4489,4.0,6.0,350000.0,"Kottawa,  Colombo",34000000.0
4490,3.0,3.0,160500.0,"Kottawa,  Colombo",17800000.0
4491,3.0,3.0,170000.0,"Kottawa,  Colombo",17800000.0
4492,5.0,6.0,300000.0,"Kottawa,  Colombo",33500000.0
4497,3.0,3.0,160000.0,"Kottawa,  Colombo",17900000.0
4504,4.0,6.0,350000.0,"Kottawa,  Colombo",34000000.0
4509,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4514,5.0,6.0,300000.0,"Kottawa,  Colombo",33500000.0
4515,3.0,3.0,160000.0,"Kottawa,  Colombo",18000000.0
4519,2.0,3.0,160000.0,"Kottawa,  Colombo",23000000.0
4520,2.0,2.0,128000.0,"Kottawa,  Colombo",12300000.0
4525,3.0,4.0,187500.0,"Kottawa,  Colombo",35000000.0
4528,3.0,3.0,160000.0,"Kottawa,  Colombo",19500000.0
4529,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4539,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4546,4.0,6.0,245000.0,"Kottawa,  Colombo",22500000.0
4549,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4550,3.0,3.0,160000.0,"Kottawa,  Colombo",19500000.0
4553,2.0,4.0,240000.0,"Kottawa,  Colombo",35000000.0
4554,2.0,2.0,120000.0,"Kottawa,  Colombo",14200000.0
4556,3.0,2.0,130000.0,"Kottawa,  Colombo",12500000.0
4557,2.0,4.0,240000.0,"Kottawa,  Colombo",35000000.0
4562,3.0,4.0,200000.0,"Kottawa,  Colombo",26000000.0
4565,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4572,1.0,3.0,138000.0,"Kottawa,  Colombo",23000000.0
4573,2.0,4.0,269000.0,"Kottawa,  Colombo",34500000.0
4575,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4576,3.0,3.0,160000.0,"Kottawa,  Colombo",20000000.0
4583,1.0,3.0,110000.0,"Kottawa,  Colombo",14500000.0
4584,3.0,3.0,152000.0,"Kottawa,  Colombo",19500000.0
4585,2.0,3.0,150000.0,"Kottawa,  Colombo",16000000.0
4589,4.0,6.0,320000.0,"Kottawa,  Colombo",33500000.0
4590,2.0,3.0,140000.0,"Kottawa,  Colombo",18000000.0
4591,4.0,4.0,228000.0,"Kottawa,  Colombo",27000000.0
4592,2.0,3.0,148000.0,"Kottawa,  Colombo",16800000.0
4593,2.0,3.0,148000.0,"Kottawa,  Colombo",16800000.0
4595,1.0,2.0,100000.0,"Kottawa,  Colombo",22500000.0
4596,2.0,3.0,250000.0,"Kottawa,  Colombo",32000000.0
4599,2.0,3.0,160000.0,"Kottawa,  Colombo",17500000.0
4602,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4610,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4611,4.0,4.0,300000.0,"Kottawa,  Colombo",330000000.0
4612,3.0,4.0,160000.0,"Kottawa,  Colombo",25000000.0
4617,2.0,3.0,148000.0,"Kottawa,  Colombo",16800000.0
4619,3.0,6.0,400000.0,"Kottawa,  Colombo",36000000.0
4622,3.0,3.0,160000.0,"Kottawa,  Colombo",20000000.0
4623,2.0,4.0,240000.0,"Kottawa,  Colombo",38000000.0
4624,3.0,3.0,152000.0,"Kottawa,  Colombo",19700000.0
4626,3.0,3.0,200000.0,"Kottawa,  Colombo",23500000.0
4629,3.0,3.0,160000.0,"Kottawa,  Colombo",20000000.0
4630,3.0,4.0,450000.0,"Kottawa,  Colombo",70000000.0
4633,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4638,3.0,4.0,200000.0,"Kottawa,  Colombo",26000000.0
4640,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4643,2.0,4.0,280000.0,"Kottawa,  Colombo",35000000.0
4644,2.0,5.0,200000.0,"Kottawa,  Colombo",22500000.0
4645,2.0,3.0,220000.0,"Kottawa,  Colombo",32000000.0
4649,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4652,3.0,3.0,160000.0,"Kottawa,  Colombo",20000000.0
4653,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4657,4.0,6.0,350000.0,"Kottawa,  Colombo",34000000.0
4659,2.0,3.0,180000.0,"Kottawa,  Colombo",31500000.0
4661,3.0,3.0,160000.0,"Kottawa,  Colombo",18000000.0
4665,3.0,4.0,230000.0,"Kottawa,  Colombo",33500000.0
4666,2.0,2.0,120000.0,"Kottawa,  Colombo",9500000.0
4670,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4673,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4676,2.0,4.0,240000.0,"Kottawa,  Colombo",38000000.0
4682,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4685,3.0,3.0,140000.0,"Kottawa,  Colombo",25000000.0
4692,1.0,2.0,220000.0,"Kottawa,  Colombo",19500000.0
4693,2.0,5.0,300000.0,"Kottawa,  Colombo",33000000.0
4694,1.0,3.0,160000.0,"Kottawa,  Colombo",23000000.0
4697,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4698,1.0,2.0,108800.0,"Kottawa,  Colombo",7900000.0
4702,4.0,7.0,234000.0,"Kottawa,  Colombo",30000000.0
4703,1.0,3.0,175000.0,"Kottawa,  Colombo",48000000.0
4707,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4710,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4716,1.0,2.0,150000.0,"Kottawa,  Colombo",6800000.0
4717,1.0,3.0,120000.0,"Kottawa,  Colombo",16500000.0
4719,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4721,3.0,3.0,200000.0,"Kottawa,  Colombo",23500000.0
4722,2.0,3.0,145000.0,"Kottawa,  Colombo",15000000.0
4725,2.0,4.0,200000.0,"Kottawa,  Colombo",24500000.0
4728,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4730,2.0,3.0,105000.0,"Kottawa,  Colombo",15000000.0
4737,2.0,3.0,145000.0,"Kottawa,  Colombo",15500000.0
4739,2.0,4.0,240000.0,"Kottawa,  Colombo",38000000.0
4740,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4743,5.0,6.0,300000.0,"Kottawa,  Colombo",33500000.0
4747,2.0,2.0,150000.0,"Kottawa,  Colombo",12500000.0
4750,2.0,4.0,240000.0,"Kottawa,  Colombo",38000000.0
4752,2.0,4.0,230000.0,"Kottawa,  Colombo",38000000.0
4758,3.0,4.0,285000.0,"Kottawa,  Colombo",33000000.0
4759,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4761,2.0,3.0,145000.0,"Kottawa,  Colombo",15000000.0
4763,4.0,4.0,286900.0,"Kottawa,  Colombo",33000000.0
4765,2.0,4.0,240000.0,"Kottawa,  Colombo",38000000.0
4766,4.0,8.0,350000.0,"Kottawa,  Colombo",100000000.0
4771,1.0,2.0,130000.0,"Kottawa,  Colombo",13000000.0
4773,2.0,4.0,230000.0,"Kottawa,  Colombo",38000000.0
4775,2.0,3.0,178000.0,"Kottawa,  Colombo",25000000.0
4782,2.0,3.0,130000.0,"Kottawa,  Colombo",16500000.0
4785,1.0,3.0,105500.0,"Kottawa,  Colombo",11800000.0
4786,1.0,3.0,120000.0,"Kottawa,  Colombo",13000000.0
4792,3.0,4.0,200000.0,"Kottawa,  Colombo",26000000.0
4793,3.0,4.0,300000.0,"Kottawa,  Colombo",35000000.0
4794,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4797,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4798,2.0,4.0,156600.0,"Kottawa,  Colombo",24500000.0
4800,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4802,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4805,4.0,4.0,280000.0,"Kottawa,  Colombo",33000000.0
4806,3.0,4.0,280000.0,"Kottawa,  Colombo",33000000.0
4807,4.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4809,5.0,6.0,360000.0,"Kottawa,  Colombo",33500000.0
4813,1.0,3.0,128000.0,"Kottawa,  Colombo",13000000.0
4814,2.0,4.0,240000.0,"Kottawa,  Colombo",30000000.0
4819,2.0,5.0,300000.0,"Kottawa,  Colombo",33000000.0
